variant,object,initial_pose_seed,level,repeat,rotation_std_deg,translation_std_mm,score_map_correlation,action_flip,top_direction_deviation_deg,oracle_regret,selected_action,reference_action,device
ray_gpis_pointwise,Cube,22,severe,5,6.0,3.0,0.23023432135500108,0.0,13.669797555842807,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,6,6.0,3.0,0.6121381845349048,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,6,6.0,3.0,0.41762345502403286,0.0,12.177290902481296,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,7,6.0,3.0,0.6544260700389104,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,7,6.0,3.0,0.4379978255893797,0.0,0.00011458393018168008,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,8,6.0,3.0,0.6206182764934767,0.0,12.177290902481296,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,8,6.0,3.0,0.3625708113984893,0.0,12.177290902481296,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,9,6.0,3.0,0.6180218585488669,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,9,6.0,3.0,0.41252932593270764,0.0,0.00011458393018168008,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,10,6.0,3.0,0.7233820668345158,0.0,13.669797555842807,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,10,6.0,3.0,0.43633196955825115,1.0,12.162036129160285,0.0,minus_x,plus_z,cuda
ray_gpis,Cube,22,severe,11,6.0,3.0,0.633657587548638,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,11,6.0,3.0,0.37616659990844586,0.0,0.00011458393018168008,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,12,6.0,3.0,0.706337977798123,0.0,16.101189515180334,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,12,6.0,3.0,0.4921671149004348,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,13,6.0,3.0,0.36219315060654605,0.0,12.177290902481296,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,13,6.0,3.0,0.20009155413138016,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,14,6.0,3.0,0.672656071183337,0.0,12.162036129160285,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,14,6.0,3.0,0.41219386587319745,0.0,12.162036129160224,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,15,6.0,3.0,0.6238627260242617,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,15,6.0,3.0,0.3465624284733348,0.0,0.00011458393018168008,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,16,6.0,3.0,0.532159103913939,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,16,6.0,3.0,0.3473105973907072,0.0,0.00011458393018168008,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,17,6.0,3.0,0.6717011902037079,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,17,6.0,3.0,0.431048294804303,0.0,0.00011458393018168008,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,18,6.0,3.0,0.5955860894941634,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,18,6.0,3.0,0.404034103913939,0.0,0.00011458393018168008,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cube,22,severe,19,6.0,3.0,0.6428308823529412,0.0,0.00011459347208369784,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis_pointwise,Cube,22,severe,19,6.0,3.0,0.3802672236209659,0.0,0.00011458393018168008,0.0679595771060243,plus_z,plus_z,cuda
ray_gpis,Cylinder,15,mild,0,1.5,0.75,0.014796721217669943,1.0,94.00461744720374,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,0,1.5,0.75,0.03830753604943923,0.0,13.087317620669527,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,1,1.5,0.75,0.11934581712062255,1.0,60.48200503035975,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,1,1.5,0.75,0.03930819409475852,1.0,26.09566461117942,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,mild,2,1.5,0.75,0.07139791714351108,1.0,100.9228174653873,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,2,1.5,0.75,0.056945239185168216,0.0,12.912269316022355,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,3,1.5,0.75,0.1548387788967727,0.0,18.47227262839651,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,3,1.5,0.75,-0.017572671091783013,0.0,79.83149957826284,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,4,1.5,0.75,0.07161249713893338,0.0,45.11614441494435,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,4,1.5,0.75,0.10254849507896542,0.0,51.29659223247186,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,5,1.5,0.75,0.10320224879835202,1.0,143.63764165979597,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,5,1.5,0.75,0.006184910734721902,1.0,41.33197958701988,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,mild,6,1.5,0.75,0.12086432822156098,1.0,114.37730936367959,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,6,1.5,0.75,0.13080009727626457,0.0,18.326386191358225,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,7,1.5,0.75,0.174105201419089,1.0,111.34589711191767,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,7,1.5,0.75,0.007353656443121996,0.0,17.68098186704202,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,8,1.5,0.75,0.12710288395513847,1.0,120.31024994331236,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,8,1.5,0.75,-0.05994006065461203,0.0,13.087317620669527,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,9,1.5,0.75,0.15639591439688713,1.0,71.10188049962849,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,9,1.5,0.75,0.1117632753490501,0.0,57.995691749458146,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,10,1.5,0.75,0.2577577821011673,1.0,89.88718163450635,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,10,1.5,0.75,0.17290569924467838,0.0,34.40479497760064,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,11,1.5,0.75,0.13026650835431447,1.0,73.43626737338856,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,11,1.5,0.75,0.006496051728084229,0.0,17.680981867042064,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,12,1.5,0.75,0.20422722590981915,1.0,76.76087126938016,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,12,1.5,0.75,0.05539811741817349,0.0,20.00096831958464,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,13,1.5,0.75,0.03291013389791714,1.0,147.9495307082556,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,13,1.5,0.75,-0.008563887617303728,0.0,20.00096831958464,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,14,1.5,0.75,0.13233148317692833,0.0,47.61271811616642,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,14,1.5,0.75,-0.0010328450446326388,0.0,89.05196259178248,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,15,1.5,0.75,0.1647023060196841,1.0,119.31735061844704,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,15,1.5,0.75,0.03041170748455024,0.0,79.81059624039426,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,16,1.5,0.75,0.07779669260700388,1.0,73.43626737338856,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,16,1.5,0.75,0.020639019226367586,0.0,24.575726578728126,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,mild,17,1.5,0.75,0.040373941405355905,1.0,89.88718163450635,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,17,1.5,0.75,0.03998412108033874,1.0,33.036879945256885,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,mild,18,1.5,0.75,0.019901579308766307,1.0,104.84028680319719,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,18,1.5,0.75,-0.014368276493476767,1.0,127.85278126593212,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,mild,19,1.5,0.75,-0.17146443694209199,0.0,69.39888232998527,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,mild,19,1.5,0.75,0.05476725223163194,1.0,145.70917134981673,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,moderate,0,3.0,1.5,-0.2109779125658045,1.0,94.00461744720374,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,0,3.0,1.5,-0.057396572442206445,0.0,27.305755822737364,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,1,3.0,1.5,0.06148002975509268,0.0,12.965798261339746,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,1,3.0,1.5,0.05790870336461432,0.0,61.160810967323556,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,2,3.0,1.5,-0.02266036278324559,1.0,89.88718163450635,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,2,3.0,1.5,-0.00035691805905241466,0.0,67.1399468699244,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,3,3.0,1.5,-0.21539539940489813,1.0,121.52013476717072,0.0,plus_z,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,3,3.0,1.5,-0.03529554818036163,1.0,125.04961072693857,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,moderate,4,3.0,1.5,0.056945239185168216,1.0,165.35077006689133,0.0,plus_z,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,4,3.0,1.5,0.006912336919203478,0.0,12.540061247661823,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,5,3.0,1.5,-0.007166971847104599,1.0,111.86730517110777,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,5,3.0,1.5,0.024118791485465776,0.0,17.680981867042064,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,6,3.0,1.5,0.12806634813458453,1.0,96.19893355131367,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,6,3.0,1.5,0.046048867017624166,0.0,67.85950206407189,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,7,3.0,1.5,-0.2036435683222705,1.0,90.72163824470346,0.0,plus_z,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,7,3.0,1.5,-0.015585660334172576,1.0,70.77968989179826,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,moderate,8,3.0,1.5,0.03187228198672465,0.0,120.06238094562329,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,8,3.0,1.5,-0.04694223506523231,0.0,37.23018274154802,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,9,3.0,1.5,0.21288982032501713,1.0,73.68004401418135,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,9,3.0,1.5,0.1648703936827649,1.0,94.90535693264748,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,moderate,10,3.0,1.5,-0.021101081483176926,1.0,104.84028680319719,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,10,3.0,1.5,0.03793130579079881,1.0,27.56088068768913,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,moderate,11,3.0,1.5,0.01661063744563973,1.0,59.53340771480932,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,11,3.0,1.5,0.077059967956054,0.0,57.995691749458146,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,12,3.0,1.5,0.1425004291599908,1.0,111.86730517110777,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,12,3.0,1.5,0.09348821240558478,0.0,91.08539027479213,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,13,3.0,1.5,0.09495880064087892,0.0,67.0853094458428,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,13,3.0,1.5,-0.02469529640650034,0.0,12.469940303975905,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,14,3.0,1.5,0.2810053788052186,1.0,119.31735061844704,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,14,3.0,1.5,0.1110501544975967,0.0,28.79762022222072,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,15,3.0,1.5,0.18929245822842752,1.0,143.63764165979597,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,15,3.0,1.5,0.055576934081025396,1.0,122.63332514443738,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,moderate,16,3.0,1.5,0.03081797894254978,0.0,94.80632204768953,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,16,3.0,1.5,0.039306048294804295,1.0,112.04437659434727,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,moderate,17,3.0,1.5,-0.11820210574502173,1.0,111.34589711191767,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,17,3.0,1.5,0.02699773975738155,0.0,54.23260770117441,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,18,3.0,1.5,-0.036080195696955815,1.0,73.43626737338856,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,18,3.0,1.5,-0.0005157072556649118,0.0,0.00011459665254114654,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,moderate,19,3.0,1.5,-0.13856717784390019,0.0,123.21080839329198,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,moderate,19,3.0,1.5,0.1019662680247196,1.0,27.56088068768913,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,severe,0,6.0,3.0,0.0016014820325017162,1.0,56.47714394717651,0.0,plus_z,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,0,6.0,3.0,0.07965424010070953,0.0,48.95619356801931,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,1,6.0,3.0,-0.04244392309452963,1.0,100.02572752557086,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,1,6.0,3.0,-0.0400921263447013,0.0,27.56088068768913,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,2,6.0,3.0,-0.0031908045319295024,1.0,76.76087126938016,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,2,6.0,3.0,-0.06338478484779124,0.0,49.71867464882062,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,3,6.0,3.0,-0.2113891908903639,0.0,86.76886216676897,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,3,6.0,3.0,0.0038331139848935677,1.0,176.33499743676094,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,severe,4,6.0,3.0,-0.20187757495994502,1.0,29.332108668754792,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,4,6.0,3.0,-0.115570639734493,1.0,120.76832974655404,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,severe,5,6.0,3.0,0.024823329137102307,0.0,133.22663281015596,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,5,6.0,3.0,0.043909504463263895,1.0,67.0125158657086,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,15,severe,6,6.0,3.0,-0.21129763675898372,0.0,116.02704516529059,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,6,6.0,3.0,0.0031586175326161585,1.0,132.23613489818507,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,severe,7,6.0,3.0,-0.11050440604257265,0.0,87.54986451391274,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,7,6.0,3.0,-0.048769750080423585,1.0,118.7908490067933,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,severe,8,6.0,3.0,0.07715509842069122,1.0,88.92334265669373,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,8,6.0,3.0,0.08937113756008239,0.0,24.575726578728126,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,9,6.0,3.0,0.45686012245365065,1.0,51.462287484625264,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,9,6.0,3.0,0.13352097161821924,0.0,54.69694654077101,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,10,6.0,3.0,-0.016691462577248798,1.0,91.91410042465375,0.0,plus_z,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,10,6.0,3.0,-0.04546163309681849,0.0,13.087317620669527,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,11,6.0,3.0,0.028496223392080557,1.0,123.02202382459859,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,11,6.0,3.0,-0.014862525749599446,0.0,17.680981867042064,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,12,6.0,3.0,0.06260657473105972,0.0,107.17441032893376,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,12,6.0,3.0,-0.02983305676356145,0.0,35.94355145039863,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,13,6.0,3.0,-0.17614871824216066,0.0,96.13783243510206,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,13,6.0,3.0,0.015197985809109634,1.0,151.78323027605293,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,severe,14,6.0,3.0,-0.10739943350881208,1.0,94.00461744720374,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,14,6.0,3.0,-0.02793616960402838,1.0,87.38719955961146,0.002204850671477243,minus_x,minus_y,cuda
ray_gpis,Cylinder,15,severe,15,6.0,3.0,-0.031337262531471725,0.0,18.47227262839651,0.002204850671477243,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,15,6.0,3.0,0.019469558251316087,0.0,27.758105885128394,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,16,6.0,3.0,0.21524161707484546,1.0,154.47549698055403,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,16,6.0,3.0,0.017684967956054013,0.0,70.78536028044566,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,17,6.0,3.0,-0.024334802014190884,1.0,125.51639306375138,0.0,plus_z,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,17,6.0,3.0,-0.03692778667887388,0.0,41.72499715403292,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,18,6.0,3.0,0.019468127718013272,1.0,76.76087126938016,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,18,6.0,3.0,0.04753233005264362,0.0,35.94355145039863,0.0,minus_y,minus_y,cuda
ray_gpis,Cylinder,15,severe,19,6.0,3.0,-0.06124899862668802,1.0,136.570916024647,0.0,plus_z,minus_x,cuda
ray_gpis_pointwise,Cylinder,15,severe,19,6.0,3.0,-0.008155470359349964,1.0,68.4182894149671,0.0,plus_z,minus_y,cuda
ray_gpis,Cylinder,16,mild,0,1.5,0.75,0.7217848764019225,0.0,18.01626822392216,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,0,1.5,0.75,0.37610437170977334,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,1,1.5,0.75,0.6799825474937056,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,1,1.5,0.75,0.30670490959029517,0.0,27.472634737475722,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,2,1.5,0.75,0.6907072556649118,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,2,1.5,0.75,0.3663288223849851,0.0,12.662939862919819,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,3,1.5,0.75,0.7303230144197755,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,3,1.5,0.75,0.3875979915312428,0.0,12.662939862919819,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,4,1.5,0.75,0.7169367990386815,0.0,18.01626822392216,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,4,1.5,0.75,0.4093678473334859,0.0,27.472634737475712,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,5,1.5,0.75,0.7597412165255205,0.0,12.657528319872869,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,5,1.5,0.75,0.4829144254978255,0.0,0.00011459029153797541,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,6,1.5,0.75,0.669790712977798,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,6,1.5,0.75,0.3226217383840695,0.0,16.829836529978458,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,7,1.5,0.75,0.7123126001373311,0.0,18.612181169119197,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,7,1.5,0.75,0.3930454623483634,0.0,12.66293986291979,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,8,1.5,0.75,0.7203665026321812,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,8,1.5,0.75,0.3200832570382238,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,9,1.5,0.75,0.7601768139162279,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,9,1.5,0.75,0.5069666971847104,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,10,1.5,0.75,0.7353148603799495,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,10,1.5,0.75,0.3104879549095902,0.0,27.472634737475722,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,11,1.5,0.75,0.7225866903181505,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,11,1.5,0.75,0.4099557965209429,0.0,16.829836529978458,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,12,1.5,0.75,0.6846932936598763,0.0,18.01626822392216,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,12,1.5,0.75,0.3537301155870908,0.0,27.472634737475712,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,13,1.5,0.75,0.7174739642938887,0.0,18.612181169119197,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,13,1.5,0.75,0.40204637788967723,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,14,1.5,0.75,0.682646915770199,0.0,18.01626822392216,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,14,1.5,0.75,0.35595173380636297,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,15,1.5,0.75,0.7810218299382008,0.0,18.01626822392216,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,15,1.5,0.75,0.3566119249256122,0.0,16.829836529978458,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,16,1.5,0.75,0.7105373083085373,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,16,1.5,0.75,0.410075246051728,0.0,12.662939862919819,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,17,1.5,0.75,0.6894934481574729,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,17,1.5,0.75,0.294950217441062,0.0,27.472634737475722,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,18,1.5,0.75,0.7443458171206225,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,18,1.5,0.75,0.42856846532387266,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis,Cylinder,16,mild,19,1.5,0.75,0.7489199473563743,0.0,18.612181169119197,0.004500211895191342,minus_x,minus_x,cuda
ray_gpis_pointwise,Cylinder,16,mild,19,1.5,0.75,0.41873998626688025,0.0,0.00011459665254114654,0.004500211895191342,minus_x,minus_x,cuda
