object,initial_pose_seed,target_point_count,planner,selected_action,missing_patch_recall@5,selected_f@5_gain,selected_recall@5_gain,chamfer_reduction_mm,score_gain_correlation,oracle_regret_f@5,oracle_action_accuracy
Bowl,18,469,ray_gpis_uncertainty_only,minus_y,0.5074626865671642,0.15855233419598935,0.2197,1.8840017728507519,0.8660254037844387,0.020492593256451475,0.0
Bowl,18,469,ray_gpis_pointwise,minus_x,0.2601279317697228,0.17904492745244083,0.25270000000000004,2.064760774374008,1.0,0.0,1.0
Bowl,18,469,ray_gpis_hit_only,minus_x,0.2601279317697228,0.17904492745244083,0.25270000000000004,2.064760774374008,1.0,0.0,1.0
Bowl,18,469,ray_gpis,minus_x,0.2601279317697228,0.17904492745244083,0.25270000000000004,2.064760774374008,1.0,0.0,1.0
Bowl,19,136,pose_novelty,minus_x,0.0,0.14350061685051685,0.1526333333333334,3.888986073434353,0.5,0.03083688778145144,0.0
Bowl,19,136,ray_gpis_novelty_only,minus_x,0.0,0.14350061685051685,0.1526333333333334,3.888986073434353,0.5,0.03083688778145144,0.0
Bowl,19,136,ray_gpis_uncertainty_only,minus_x,0.0,0.14350061685051685,0.1526333333333334,3.888986073434353,0.5,0.03083688778145144,0.0
Bowl,19,136,ray_gpis_pointwise,minus_x,0.0,0.14350061685051685,0.1526333333333334,3.888986073434353,0.5,0.03083688778145144,0.0
Bowl,19,136,ray_gpis_hit_only,minus_x,0.0,0.14350061685051685,0.1526333333333334,3.888986073434353,0.5,0.03083688778145144,0.0
Bowl,19,136,ray_gpis,minus_x,0.0,0.14350061685051685,0.1526333333333334,3.888986073434353,0.5,0.03083688778145144,0.0
Bowl,20,13,pose_novelty,minus_x,0.0,0.09709193431829888,0.1131666666666667,1.1495500802993774,0.5,0.07420918212730654,0.0
Bowl,20,13,ray_gpis_novelty_only,minus_y,0.0,0.17130111644560542,0.21213333333333334,1.9266721792519093,1.0,0.0,1.0
Bowl,20,13,ray_gpis_uncertainty_only,minus_y,0.0,0.17130111644560542,0.21213333333333334,1.9266721792519093,1.0,0.0,1.0
Bowl,20,13,ray_gpis_pointwise,minus_y,0.0,0.17130111644560542,0.21213333333333334,1.9266721792519093,1.0,0.0,1.0
Bowl,20,13,ray_gpis_hit_only,minus_x,0.0,0.09709193431829888,0.1131666666666667,1.1495500802993774,0.5,0.07420918212730654,0.0
Bowl,20,13,ray_gpis,minus_y,0.0,0.17130111644560542,0.21213333333333334,1.9266721792519093,1.0,0.0,1.0
Bowl,21,398,pose_novelty,minus_x,0.24371859296482412,0.14761078382589488,0.20876666666666666,1.6273162327706814,-0.5,0.011721815758895082,0.0
Bowl,21,398,ray_gpis_novelty_only,plus_z,0.9321608040201005,0.15933259958478996,0.22773333333333334,1.6473280265927315,1.0,0.0,1.0
Bowl,21,398,ray_gpis_uncertainty_only,plus_z,0.9321608040201005,0.15933259958478996,0.22773333333333334,1.6473280265927315,0.8660254037844387,0.0,1.0
Bowl,21,398,ray_gpis_pointwise,plus_z,0.9321608040201005,0.15933259958478996,0.22773333333333334,1.6473280265927315,1.0,0.0,1.0
Bowl,21,398,ray_gpis_hit_only,plus_z,0.9321608040201005,0.15933259958478996,0.22773333333333334,1.6473280265927315,1.0,0.0,1.0
Bowl,21,398,ray_gpis,plus_z,0.9321608040201005,0.15933259958478996,0.22773333333333334,1.6473280265927315,1.0,0.0,1.0
Bowl,22,299,pose_novelty,minus_x,0.033444816053511704,0.22188709468906753,0.25943333333333335,2.7239136397838593,1.0,0.0,1.0
Bowl,22,299,ray_gpis_novelty_only,plus_z,0.6220735785953178,0.10248826938831201,0.10900000000000004,1.353430561721325,-1.0,0.11939882530075552,0.0
Bowl,22,299,ray_gpis_uncertainty_only,plus_z,0.6220735785953178,0.10248826938831201,0.10900000000000004,1.353430561721325,nan,0.11939882530075552,0.0
Bowl,22,299,ray_gpis_pointwise,minus_y,0.9933110367892977,0.18668843396813584,0.21206666666666668,2.073504962027073,-0.5,0.035198660720931696,0.0
Bowl,22,299,ray_gpis_hit_only,minus_x,0.033444816053511704,0.22188709468906753,0.25943333333333335,2.7239136397838593,0.5,0.0,1.0
Bowl,22,299,ray_gpis,plus_z,0.6220735785953178,0.10248826938831201,0.10900000000000004,1.353430561721325,-1.0,0.11939882530075552,0.0
Corner,15,388,pose_novelty,minus_x,0.2963917525773196,0.12732689851195256,0.1900333333333334,2.196437679231167,0.5,0.006523860249790681,0.0
Corner,15,388,ray_gpis_novelty_only,minus_y,0.8170103092783505,0.13385075876174324,0.20096666666666674,2.334078773856163,0.5,0.0,1.0
