planner,object,initial_pose_seed,planner_seed,step,selected_action,oracle_action,selected_gain_f@5,oracle_gain_f@5,oracle_regret_f@5,oracle_action_accuracy,score_gain_spearman,minus_x_gain_f@5,minus_y_gain_f@5,plus_z_gain_f@5,minus_x_score,minus_y_score,plus_z_score
ray_gpis,Cross,19,0,0,minus_y,minus_x,0.23196281702180177,0.289092479124887,0.05712966210308523,0.0,0.5,0.289092479124887,0.23196281702180177,0.18720092289867218,0.0002005086134886369,0.00023453558969777077,4.617604281520471e-05
ray_gpis,Cross,19,0,1,minus_y,minus_x,0.0721080417197163,0.14323959846090417,0.07113155674118787,0.0,0.5,0.14323959846090417,0.0721080417197163,0.021165601996487426,0.0001122839457821101,0.00011978760448982939,4.5221309846965596e-05
ray_gpis,Cross,19,0,2,minus_y,minus_y,0.07859087052589186,0.07859087052589186,0.0,1.0,0.5,0.06798314278699846,0.07859087052589186,0.03247520272571347,5.173538374947384e-05,7.695444946875796e-05,5.8851666835835204e-05
ray_gpis,Cross,19,0,3,plus_z,minus_y,0.010481071137002917,0.046034988862319604,0.035553917725316686,0.0,-0.5,0.02709669050805974,0.046034988862319604,0.010481071137002917,2.774125459836796e-05,3.971047408413142e-05,4.0048886148724705e-05
ray_gpis,Cross,19,0,4,plus_z,minus_y,0.013982020279184604,0.03104186513811613,0.017059844858931528,0.0,-0.5,0.012256559044524273,0.03104186513811613,0.013982020279184604,4.057531987200491e-05,3.1378091080114245e-05,4.799677481059916e-05
ray_gpis,Cross,21,0,0,minus_x,minus_y,0.16739703007956874,0.17418928135581735,0.0067922512762486065,0.0,0.5,0.16739703007956874,0.17418928135581735,0.0338091658169265,1.6508896806044504e-05,1.6502757716807537e-05,1.6405083442805335e-05
ray_gpis,Cross,21,0,1,minus_x,minus_x,0.17521983713191702,0.17521983713191702,0.0,1.0,1.0,0.17521983713191702,0.05259673190812353,0.01571574266905651,0.00021942223247606307,4.913442535325885e-05,3.2861647923709825e-05
ray_gpis,Cross,21,0,2,minus_x,minus_y,0.01605559177073157,0.018768637064266458,0.002713045293534888,0.0,-1.0,0.01605559177073157,0.018768637064266458,0.016902752986152292,2.4854303774191067e-05,2.314764969923999e-05,2.3201813746709377e-05
ray_gpis,Cross,21,0,3,minus_x,minus_y,0.0025373077240689046,0.002713045293534888,0.0001757375694659835,0.0,-1.0,0.0025373077240689046,0.002713045293534888,0.0025900353111025787,2.6536279619904235e-05,2.2813870600657538e-05,2.4253991796285845e-05
ray_gpis,Cross,21,0,4,minus_x,minus_x,0.005819892106575741,0.005819892106575741,0.0,1.0,0.5,0.005819892106575741,0.0001757375694659835,0.00015816651918176827,4.554910265142098e-05,2.2149361029732972e-05,2.269794094900135e-05
ray_gpis,Cross,20,0,0,minus_x,minus_x,0.1905505950892834,0.1905505950892834,0.0,1.0,1.0,0.1905505950892834,0.17293825154775833,0.025578356215011033,0.0006524952477775514,0.00043145150993950665,6.693531759083271e-05
ray_gpis,Cross,20,0,1,minus_y,minus_y,0.16059726114612394,0.16059726114612394,0.0,1.0,1.0,0.14197048201716034,0.16059726114612394,0.06828452438690902,0.00021030560310464352,0.000276140752248466,2.6288755179848522e-05
ray_gpis,Cross,20,0,2,minus_x,minus_x,0.07370094116304682,0.07370094116304682,0.0,1.0,0.5,0.07370094116304682,0.011777116850675284,0.021309880132990733,2.9237638955237344e-05,2.3980264813872054e-05,2.34355957218213e-05
ray_gpis,Cross,20,0,3,minus_x,minus_x,0.009823563582657124,0.009823563582657124,0.0,1.0,1.0,0.009823563582657124,0.007965475235569675,0.00027498991151542196,2.3067963411449455e-05,2.3053358745528385e-05,2.2761088985134847e-05
ray_gpis,Cross,20,0,4,minus_y,minus_y,0.001246135956926464,0.001246135956926464,0.0,1.0,0.5,6.743773602801983e-05,0.001246135956926464,0.001061094950875141,2.267330273753032e-05,2.3043010514811613e-05,2.241746915387921e-05
ray_gpis,Cross,17,0,0,minus_y,minus_y,0.18916442615771123,0.18916442615771123,0.0,1.0,1.0,0.18331240418131256,0.18916442615771123,0.07606762817004475,0.0002589540381450206,0.0003668752033263445,0.00011772374273277819
ray_gpis,Cross,17,0,1,minus_x,minus_x,0.11250068969371874,0.11250068969371874,0.0,1.0,1.0,0.11250068969371874,0.07122650608051129,0.03375361606676219,0.00014650999219156802,0.0001409802644047886,9.47024454944767e-05
ray_gpis,Cross,17,0,2,minus_x,minus_x,0.025530653625866595,0.025530653625866595,0.0,1.0,1.0,0.025530653625866595,0.007967512500168694,0.007881739785008723,0.00018385138537269086,2.595826481410768e-05,2.4454986487398855e-05
ray_gpis,Cross,17,0,3,minus_x,minus_x,0.05418154831084865,0.05418154831084865,0.0,1.0,1.0,0.05418154831084865,0.0003531936930959434,0.013793445108778113,9.361268894281238e-05,2.467084050294943e-05,8.526811870979145e-05
ray_gpis,Cross,17,0,4,minus_x,minus_x,0.05203400984754192,0.05203400984754192,0.0,1.0,0.5,0.05203400984754192,0.005949612360599543,0.00013168748483693982,7.424697832902893e-05,2.2191448806552216e-05,3.213740637875162e-05
ray_gpis,Cross,22,0,0,minus_x,minus_x,0.25878807943015114,0.25878807943015114,0.0,1.0,1.0,0.25878807943015114,0.15215270689937344,0.08266272038560685,0.0002650345559231937,0.0001367105869576335,9.2795402451884e-05
ray_gpis,Cross,22,0,1,minus_y,minus_x,0.07288595320855318,0.11373760382879927,0.040851650620246094,0.0,0.5,0.11373760382879927,0.07288595320855318,0.04260256627415182,6.85826744302176e-05,8.942047134041786e-05,3.293909321655519e-05
ray_gpis,Cross,22,0,2,minus_x,minus_x,0.10413032135850964,0.10413032135850964,0.0,1.0,1.0,0.10413032135850964,0.007525722513035404,0.004140218627130099,4.336448182584718e-05,2.409007902315352e-05,2.345415487070568e-05
ray_gpis,Cross,22,0,3,minus_x,plus_z,0.007492872687767327,0.008563993877167997,0.00107112118940067,0.0,0.5,0.007492872687767327,0.0038717106729785344,0.008563993877167997,2.3668459107284434e-05,2.2957168766879477e-05,2.3275479179574177e-05
ray_gpis,Cross,22,0,4,minus_x,minus_x,0.010009717537140195,0.010009717537140195,0.0,1.0,1.0,0.010009717537140195,0.0,0.005955718683392175,3.104740972048603e-05,2.2385040210792795e-05,2.2775764591642655e-05
ray_gpis,Cross,18,0,0,minus_x,minus_x,0.2760635527666375,0.2760635527666375,0.0,1.0,1.0,0.2760635527666375,0.11507252183071637,0.03729575246991268,1.995797356357798e-05,1.9789828002103604e-05,1.968683318409603e-05
ray_gpis,Cross,18,0,1,minus_x,minus_x,0.09696971517909825,0.09696971517909825,0.0,1.0,0.5,0.09696971517909825,0.007574757525229625,0.005269380317908801,0.00011232614633627236,2.3705204512225464e-05,2.4200251573347487e-05
ray_gpis,Cross,18,0,2,plus_z,minus_x,0.007554796183521506,0.024812863246360672,0.017258067062839166,0.0,-1.0,0.024812863246360672,0.01864680675494701,0.007554796183521506,2.3326658265432343e-05,2.336298166483175e-05,2.3600036001880653e-05
ray_gpis,Cross,18,0,3,plus_z,minus_y,0.00019003526883565325,0.002292952811818516,0.002102917542982863,0.0,-0.5,0.0006734414721436544,0.002292952811818516,0.00019003526883565325,2.2746835384168662e-05,2.5189374355250038e-05,2.5664710847195238e-05
ray_gpis,Cross,18,0,4,minus_x,minus_x,0.0006041860297140156,0.0006041860297140156,0.0,1.0,1.0,0.0006041860297140156,0.0003453369975752185,0.000586933524302613,3.4876888094004244e-05,2.249772660434246e-05,2.958078039227985e-05
ray_gpis,Cross,16,0,0,minus_x,minus_x,0.1880914509184416,0.1880914509184416,0.0,1.0,1.0,0.1880914509184416,0.12943584403036013,0.06282199623149709,0.0005004259292036295,0.0001515973563073203,4.5945209421915933e-05
