scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
hole,pose_novelty,green_Pepper,17,0.7879132030725419,0.6915366666666667,0.6237181311755378,0.9040377343146424,24593,1,0.006511409855633643,0.8695449961211659,0.11870833333333333,nan,0.0,0.00022787959896959365,0.65001400484061,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,green_Pepper,18,0.8173581354520651,0.7218733333333333,0.6216886591393461,0.9010565455947037,22053,1,0.0042672578356890145,0.8867001666323455,0.10835833333333333,nan,0.0,0.00022273299982771276,0.6497110500816761,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,green_Pepper,19,0.7785342805873146,0.6695900000000001,0.5723586004573106,0.8516760861124294,23179,1,0.014845583555319425,0.8515793181842924,0.11364166666666665,nan,0.0,0.00022344880853779613,0.6501569096047114,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,green_Pepper,20,0.8119522805518796,0.71963,0.6312215012276395,0.9237548228691688,22808,1,0.0029919171014017587,0.8869311578862049,0.11858333333333332,nan,0.0,0.00022899720061104746,0.6499451293478261,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,green_Pepper,21,0.8051283527401125,0.6930766666666666,0.5617245155453983,0.7681283626148645,21003,1,0.009749738811060699,0.8617976748460149,0.07611666666666667,nan,0.0,0.00022567440464626998,0.6500203886713178,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,green_Pepper,22,0.7954227409446745,0.6919833333333333,0.592911582008018,0.9588528128992466,22699,1,0.012164164049309728,0.8649557701964807,0.123725,nan,0.0,0.00021865979942958802,0.6498189542986474,0.0,0.0,0,6,5,0.0,0
hole,ray_gpis,Bowl,15,0.6876370904282648,0.5556166666666666,0.46526412899602904,0.8239942240584012,24931,2,0.010238187571052354,0.7607044361565232,0.12973333333333334,nan,1.0,0.11434956040466204,0.6498488419740082,0.0,0.0,5,6,5,0.0,0
hole,ray_gpis,Bowl,16,0.7504180419754075,0.61524,0.445035819029761,0.7526804173277561,20799,2,0.0420571595835377,0.8002532104712861,0.09143333333333334,nan,1.0,0.11433314440073446,0.649982960199747,0.0,0.0,5,6,5,0.0,0
hole,ray_gpis,Bowl,17,0.6302263615887975,0.4693366666666667,0.30683589497975355,0.4465972917664475,22967,2,0.06846059128307677,0.6751251353199587,0.05591666666666667,nan,1.0,0.12008115740318318,0.649851939586749,0.0,0.0,5,6,5,0.0,0
hole,ray_gpis,Bowl,18,0.6178741818123491,0.45109666666666665,0.2544894724926421,0.32574145347520944,22085,2,0.1483174333769591,0.6491896898521283,0.026791666666666686,nan,1.0,0.11759653119952418,0.6499613005086399,0.0,0.0,5,6,5,0.0,0
